task_id,learner_id,iteration,surv.graf,surv.harrell_c,algo,PCA,Tuning
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",8,0.17197399949559,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",8,0.186637742902558,0.599599599838257,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",8,0.312301885581168,0.694694697856903,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",3,0.209251588165955,0.623616218566895,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",8,0.187535415805831,0.531531512737274,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",1,0.159521374817293,0.66424024105072,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",2,0.175954836428702,0.578694820404053,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",3,0.186309747751092,0.623616218566895,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",4,0.18558738451951,0.581289708614349,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",5,0.168450314058564,0.509624183177948,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",6,0.183661642903583,0.563839673995972,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",7,0.190811520773873,0.554929554462433,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",8,0.158936897440126,0.554554581642151,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",9,0.17439791189805,0.625,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",10,0.194159005386767,0.578470826148987,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",1,0.170835931975541,0.597816169261932,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",2,0.171261242868205,0.552783131599426,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",3,0.196386478810594,0.612546145915985,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",4,0.184547266249722,0.589464128017426,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",5,0.168561909391991,0.526122808456421,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",6,0.172759819356009,0.684063374996185,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",7,0.18179599448779,0.60375589132309,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",8,0.166198477553465,0.574574589729309,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",9,0.175074832612468,0.625946998596191,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",10,0.19328684008508,0.559356153011322,rfsrc,PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",1,0.216190638496317,0.585077345371246,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",2,0.198291973778397,0.547024965286255,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",3,0.255818213754616,0.632841348648071,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",4,0.219516378253503,0.584922790527344,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",5,0.179836642152603,0.491292387247086,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",6,0.212773390046083,0.569431483745575,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",7,0.203299248869554,0.498591542243958,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",8,0.182586665092993,0.494494497776031,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",9,0.217289905052132,0.651515126228333,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",10,0.230327359204225,0.567404448986053,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",1,0.175642641964214,0.535031855106354,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",2,0.182355510005617,0.533589243888855,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",3,0.214212167449933,0.478782296180725,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",4,0.188799666655873,0.44323343038559,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",5,0.178262607074945,0.508707582950592,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",6,0.188950543153207,0.477166831493378,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",7,0.190057708926305,0.492018789052963,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",8,0.182112098638093,0.550550580024719,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",9,0.216899022346734,0.672348499298096,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",10,0.199439075281219,0.510060369968414,xgboost,PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",1,0.155125192798127,0.646951794624329,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",2,0.172294202410257,0.590211153030396,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",3,0.160357021049834,0.742619931697845,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",4,0.184505421686807,0.578564941883087,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",5,0.164953081929685,0.539871692657471,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",6,0.163780101821841,0.668219923973083,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",7,0.188707523787941,0.614084482192993,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",8,0.145189741047065,0.732732713222504,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",9,0.168498225268611,0.642045438289642,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",10,0.176049241866973,0.659959733486176,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",1,0.162818702448047,0.608735203742981,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",2,0.17104409254665,0.576775431632996,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",3,0.183710107933824,0.650368988513947,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",4,0.191436454558457,0.554950058460236,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",5,0.162752727780352,0.569202542304993,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",6,0.184771968903244,0.580615103244781,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",7,0.200267967374743,0.479812204837799,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",8,0.17245350299264,0.527527511119843,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",9,0.17961348435764,0.570075750350952,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",10,0.18626817550509,0.633802831172943,rfsrc,PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",1,0.215642831067548,0.635122835636139,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",2,0.23804512727291,0.609404981136322,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",3,0.264040238750048,0.727859795093536,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",4,0.24235875504424,0.624886453151703,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",5,0.193447506181498,0.547204375267029,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",6,0.227769958459181,0.655172407627106,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",7,0.213531873132806,0.604694843292236,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",8,0.213224255834122,0.68668669462204,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",9,0.226415969723655,0.626893937587738,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (no PCA, tuned)",10,0.260477581686318,0.659959733486176,xgboost,no PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",1,0.169997096846764,0.464968144893646,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",2,0.174697846472572,0.423224568367004,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",3,0.202397274593965,0.485239863395691,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",4,0.204785443201609,0.566757500171661,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",5,0.162044209594589,0.413382232189178,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",6,0.198753117344763,0.528424978256226,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",7,0.192403025241619,0.497652590274811,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",8,0.173719985839771,0.46046045422554,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",9,0.204204075973149,0.587121188640594,xgboost,PCA,tuned
Radiomics Tumor,"xgboost (PCA, tuned)",10,0.188748550365398,0.449698179960251,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",1,0.164000752232657,0.615104615688324,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",2,0.172312644156537,0.570057570934296,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",3,0.180573665519374,0.643911421298981,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",4,0.187203080022077,0.55676656961441,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",5,0.179319027261246,0.482126504182816,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",6,0.185044500379489,0.566635608673096,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",7,0.178074659171626,0.618779361248016,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",8,0.150730612684341,0.625625610351562,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",9,0.164578522412667,0.67803031206131,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (no PCA, tuned)",10,0.186559460709362,0.619718313217163,rfsrc,no PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",1,0.164181120729955,0.598726093769073,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",2,0.175807221044055,0.531190037727356,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",3,0.190143987534611,0.666974186897278,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",4,0.188122252743782,0.554041802883148,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",5,0.171161497946882,0.487626045942307,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",6,0.178353021734774,0.595526576042175,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",7,0.183615611952403,0.572769939899445,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",8,0.166570103097897,0.552552580833435,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",9,0.168713288936414,0.66856062412262,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"RSF (PCA, tuned)",10,0.189645515213315,0.581991970539093,rfsrc,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",1,0.189050188898592,0.584167420864105,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",2,0.197814386767933,0.4932821393013,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",3,0.24752956697299,0.734317362308502,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",4,0.204631773328419,0.4931880235672,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",5,0.184014292992378,0.437213569879532,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",6,0.216128282044318,0.651444554328918,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",7,0.232989672316881,0.616901397705078,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",8,0.221466739752364,0.616616606712341,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",9,0.228128645848317,0.689393937587738,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, tuned)",10,0.238246098551162,0.610664010047913,xgboost,no PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",1,0.190060531321469,0.591446757316589,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",2,0.193285907649116,0.521113216876984,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",3,0.209141940383752,0.519372701644897,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",4,0.213689495460017,0.592188894748688,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",5,0.200862434861008,0.554537117481232,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",6,0.215785619556329,0.567567586898804,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",7,0.215099546653798,0.588732421398163,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",8,0.182285034006485,0.650650680065155,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",9,0.205776813039772,0.676136374473572,xgboost,PCA,tuned
Clinical Data & Radiomics Liver,"xgboost (PCA, tuned)",10,0.20635566505084,0.526156961917877,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",1,0.155002943494008,0.629663348197937,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",2,0.169006144801528,0.618042230606079,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",3,0.169736964740357,0.700184524059296,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",4,0.185817046566548,0.586739301681519,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",5,0.171738374082681,0.540788292884827,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",6,0.162907356355291,0.674743711948395,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",7,0.174335620083496,0.635680735111237,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",8,0.142441915433419,0.704704701900482,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",9,0.160273515790044,0.66571968793869,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, tuned)",10,0.17960180857034,0.651911497116089,rfsrc,no PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",1,0.164450348071184,0.594176530838013,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",2,0.174064873813678,0.593090236186981,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",3,0.184111997715151,0.666974186897278,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",4,0.189856501607739,0.551316976547241,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",5,0.157676093067728,0.615948677062988,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",6,0.176214463510187,0.64119291305542,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",7,0.182281641634787,0.583098590373993,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",8,0.167306259592235,0.555555582046509,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",9,0.178809603925584,0.633522748947144,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"RSF (PCA, tuned)",10,0.183249326769755,0.691146910190582,rfsrc,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",1,0.224251920782155,0.613284826278687,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",2,0.222906078656992,0.600767731666565,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",3,0.2707359170785,0.711254596710205,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",4,0.247435143118687,0.519527673721313,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",5,0.187069930203092,0.477543532848358,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",6,0.223155285777269,0.607642114162445,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",7,0.235496672980489,0.639436602592468,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",8,0.204033527560442,0.721721708774567,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",9,0.239752487240488,0.681818187236786,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, tuned)",10,0.2572483817156,0.689134836196899,xgboost,no PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",1,0.181906684403814,0.530482232570648,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",2,0.186368436541393,0.453934729099274,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",3,0.210581339441036,0.496309965848923,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",4,0.200762105981526,0.530426859855652,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",5,0.173510893459888,0.536205291748047,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",6,0.190651020957955,0.520037293434143,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",7,0.198789544731193,0.443192481994629,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",8,0.164495232086502,0.393393397331238,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",9,0.201563995098064,0.54356062412262,xgboost,PCA,tuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, tuned)",10,0.193796550047329,0.501006007194519,xgboost,PCA,tuned
